"Salix" "Rgaller" "cooccur" "interact" "salix_ID" "galler_ID" "post.mean" "post.sd"
"2325" "cinerea oleifolia" "Oglabr" 0 0 14 66 0.570431886332806 0.0557503583549847
"2326" "viminalis x caprea" "Oglabr" 0 0 51 66 0.570431886332806 0.0557503583549847
"2327" "viminalis x ?" "Oglabr" 0 0 50 66 0.570431886332806 0.0557503583549847
"2328" "alpina?" "Oglabr" 0 0 3 66 0.570431886332806 0.0557503583549847
"2329" "phylicifolia x caprea ?" "Oglabr" 0 0 39 66 0.570431886332806 0.0557503583549847
"2330" "lapponum x glauca?" "Oglabr" 0 0 31 66 0.570431886332806 0.0557503583549847
"2331" "lapponum x glauca" "Oglabr" 0 0 30 66 0.570431886332806 0.0557503583549847
"2332" "aurita x caprea" "Oglabr" 0 0 7 66 0.570431886332806 0.0557503583549847
"2333" "starkeana" "Oglabr" 1 0 47 66 0.464704259151561 0.0461057543879654
"2334" "hastata x phylicifolia" "Oglabr" 1 0 25 66 0.464704259151561 0.0461057543879654
"2335" "lapponum x phylicifolia" "Oglabr" 1 0 32 66 0.464704259151561 0.0461057543879654
"2336" "acutifolia" "Oglabr" 0 0 1 66 0.570431886332806 0.0557503583549847
"2337" "bicolor" "Oglabr" 0 0 8 66 0.570431886332806 0.0557503583549847
"2338" "polaris" "Oglabr" 0 0 40 66 0.570431886332806 0.0557503583549847
"2339" "cinerea x myrsinifolia" "Oglabr" 0 0 15 66 0.570431886332806 0.0557503583549847
"2340" "fragilis x pentandra" "Oglabr" 0 0 20 66 0.570431886332806 0.0557503583549847
"2341" "elaeagnos" "Opustu" 0 0 17 86 0.570431886332806 0.0557503583549847
"2342" "appendiculata" "Opustu" 0 0 5 86 0.570431886332806 0.0557503583549847
"2343" "myrsinifolia" "Opustu" 1 0 34 86 0.464704259151561 0.0461057543879654
"2344" "foetida" "Opustu" 0 0 18 86 0.570431886332806 0.0557503583549847
"2345" "hastata" "Opustu" 0 0 24 86 0.570431886332806 0.0557503583549847
"2346" "daphnoides" "Opustu" 0 0 16 86 0.570431886332806 0.0557503583549847
"2347" "helvetica" "Opustu" 0 0 26 86 0.570431886332806 0.0557503583549847
"2348" "glaucosericea" "Opustu" 0 0 23 86 0.570431886332806 0.0557503583549847
"2349" "cinerea" "Opustu" 0 0 13 86 0.570431886332806 0.0557503583549847
"2350" "purpurea" "Opustu" 0 0 41 86 0.570431886332806 0.0557503583549847
"2351" "alba" "Opustu" 0 0 2 86 0.570431886332806 0.0557503583549847
"2352" "fragilis" "Opustu" 0 0 19 86 0.570431886332806 0.0557503583549847
"2353" "repens" "Opustu" 0 0 42 86 0.570431886332806 0.0557503583549847
"2354" "lapponum" "Opustu" 3 0 29 86 0.339028631291965 0.0303014519404738
"2355" "myrsinites" "Opustu" 0 0 35 86 0.570431886332806 0.0557503583549847
"2356" "phylicifolia" "Opustu" 4 4 38 86 1 0
"2357" "glauca" "Opustu" 0 0 22 86 0.570431886332806 0.0557503583549847
"2358" "caprea" "Opustu" 2 0 11 86 0.39204081557185 0.0372687674788776
"2359" "mielichhoferi" "Opustu" 0 0 33 86 0.570431886332806 0.0557503583549847
"2360" "waldsteiniana" "Opustu" 0 0 52 86 0.570431886332806 0.0557503583549847
"2361" "pentandra" "Opustu" 0 0 37 86 0.570431886332806 0.0557503583549847
"2362" "breviserrata" "Opustu" 0 0 10 86 0.570431886332806 0.0557503583549847
"2363" "reticulata" "Opustu" 0 0 43 86 0.570431886332806 0.0557503583549847
"2364" "retusa" "Opustu" 0 0 44 86 0.570431886332806 0.0557503583549847
"2365" "aurita" "Opustu" 1 0 6 86 0.464704259151561 0.0461057543879654
"2366" "triandra" "Opustu" 0 0 48 86 0.570431886332806 0.0557503583549847
"2367" "lanata" "Opustu" 0 0 28 86 0.570431886332806 0.0557503583549847
"2368" "herbacea" "Opustu" 0 0 27 86 0.570431886332806 0.0557503583549847
"2369" "borealis" "Opustu" 0 0 9 86 0.570431886332806 0.0557503583549847
"2370" "myrtilloides" "Opustu" 0 0 36 86 0.570431886332806 0.0557503583549847
"2371" "viminalis" "Opustu" 0 0 49 86 0.570431886332806 0.0557503583549847
"2372" "glabra" "Opustu" 0 0 21 86 0.570431886332806 0.0557503583549847
"2373" "apennina" "Opustu" 0 0 4 86 0.570431886332806 0.0557503583549847
"2374" "rubens" "Opustu" 0 0 46 86 0.570431886332806 0.0557503583549847
"2375" "rosmarinifolia" "Opustu" 0 0 45 86 0.570431886332806 0.0557503583549847
"2376" "caprea x appendiculata" "Opustu" 0 0 12 86 0.570431886332806 0.0557503583549847
"2377" "cinerea oleifolia" "Opustu" 0 0 14 86 0.570431886332806 0.0557503583549847
"2378" "viminalis x caprea" "Opustu" 0 0 51 86 0.570431886332806 0.0557503583549847
"2379" "viminalis x ?" "Opustu" 0 0 50 86 0.570431886332806 0.0557503583549847
"2380" "alpina?" "Opustu" 0 0 3 86 0.570431886332806 0.0557503583549847
"2381" "phylicifolia x caprea ?" "Opustu" 0 0 39 86 0.570431886332806 0.0557503583549847
"2382" "lapponum x glauca?" "Opustu" 0 0 31 86 0.570431886332806 0.0557503583549847
"2383" "lapponum x glauca" "Opustu" 0 0 30 86 0.570431886332806 0.0557503583549847
"2384" "aurita x caprea" "Opustu" 0 0 7 86 0.570431886332806 0.0557503583549847
"2385" "starkeana" "Opustu" 0 0 47 86 0.570431886332806 0.0557503583549847
"2386" "hastata x phylicifolia" "Opustu" 0 0 25 86 0.570431886332806 0.0557503583549847
"2387" "lapponum x phylicifolia" "Opustu" 0 0 32 86 0.570431886332806 0.0557503583549847
"2388" "acutifolia" "Opustu" 0 0 1 86 0.570431886332806 0.0557503583549847
"2389" "bicolor" "Opustu" 0 0 8 86 0.570431886332806 0.0557503583549847
"2390" "polaris" "Opustu" 0 0 40 86 0.570431886332806 0.0557503583549847
"2391" "cinerea x myrsinifolia" "Opustu" 0 0 15 86 0.570431886332806 0.0557503583549847
"2392" "fragilis x pentandra" "Opustu" 0 0 20 86 0.570431886332806 0.0557503583549847
"2393" "elaeagnos" "Oherba" 0 0 17 70 0.570431886332806 0.0557503583549847
"2394" "appendiculata" "Oherba" 0 0 5 70 0.570431886332806 0.0557503583549847
"2395" "myrsinifolia" "Oherba" 0 0 34 70 0.570431886332806 0.0557503583549847
"2396" "foetida" "Oherba" 0 0 18 70 0.570431886332806 0.0557503583549847
"2397" "hastata" "Oherba" 0 0 24 70 0.570431886332806 0.0557503583549847
"2398" "daphnoides" "Oherba" 0 0 16 70 0.570431886332806 0.0557503583549847
"2399" "helvetica" "Oherba" 0 0 26 70 0.570431886332806 0.0557503583549847
"2400" "glaucosericea" "Oherba" 0 0 23 70 0.570431886332806 0.0557503583549847
"2401" "cinerea" "Oherba" 0 0 13 70 0.570431886332806 0.0557503583549847
"2402" "purpurea" "Oherba" 0 0 41 70 0.570431886332806 0.0557503583549847
"2403" "alba" "Oherba" 0 0 2 70 0.570431886332806 0.0557503583549847
"2404" "fragilis" "Oherba" 0 0 19 70 0.570431886332806 0.0557503583549847
"2405" "repens" "Oherba" 0 0 42 70 0.570431886332806 0.0557503583549847
"2406" "lapponum" "Oherba" 4 0 29 70 0.298645467299824 0.0249492504107501
"2407" "myrsinites" "Oherba" 1 0 35 70 0.464704259151561 0.0461057543879654
"2408" "phylicifolia" "Oherba" 3 0 38 70 0.339028631291965 0.0303014519404738
"2409" "glauca" "Oherba" 2 0 22 70 0.39204081557185 0.0372687674788776
"2410" "caprea" "Oherba" 0 0 11 70 0.570431886332806 0.0557503583549847
"2411" "mielichhoferi" "Oherba" 0 0 33 70 0.570431886332806 0.0557503583549847
"2412" "waldsteiniana" "Oherba" 0 0 52 70 0.570431886332806 0.0557503583549847
"2413" "pentandra" "Oherba" 0 0 37 70 0.570431886332806 0.0557503583549847
"2414" "breviserrata" "Oherba" 0 0 10 70 0.570431886332806 0.0557503583549847
"2415" "reticulata" "Oherba" 3 0 43 70 0.339028631291965 0.0303014519404738
"2416" "retusa" "Oherba" 0 0 44 70 0.570431886332806 0.0557503583549847
"2417" "aurita" "Oherba" 0 0 6 70 0.570431886332806 0.0557503583549847
"2418" "triandra" "Oherba" 0 0 48 70 0.570431886332806 0.0557503583549847
"2419" "lanata" "Oherba" 2 0 28 70 0.39204081557185 0.0372687674788776
"2420" "herbacea" "Oherba" 13 13 27 70 1 0
"2421" "borealis" "Oherba" 0 0 9 70 0.570431886332806 0.0557503583549847
"2422" "myrtilloides" "Oherba" 0 0 36 70 0.570431886332806 0.0557503583549847
"2423" "viminalis" "Oherba" 0 0 49 70 0.570431886332806 0.0557503583549847
"2424" "glabra" "Oherba" 0 0 21 70 0.570431886332806 0.0557503583549847
"2425" "apennina" "Oherba" 0 0 4 70 0.570431886332806 0.0557503583549847
"2426" "rubens" "Oherba" 0 0 46 70 0.570431886332806 0.0557503583549847
"2427" "rosmarinifolia" "Oherba" 0 0 45 70 0.570431886332806 0.0557503583549847
"2428" "caprea x appendiculata" "Oherba" 0 0 12 70 0.570431886332806 0.0557503583549847
"2429" "cinerea oleifolia" "Oherba" 0 0 14 70 0.570431886332806 0.0557503583549847
"2430" "viminalis x caprea" "Oherba" 0 0 51 70 0.570431886332806 0.0557503583549847
"2431" "viminalis x ?" "Oherba" 0 0 50 70 0.570431886332806 0.0557503583549847
"2432" "alpina?" "Oherba" 0 0 3 70 0.570431886332806 0.0557503583549847
"2433" "phylicifolia x caprea ?" "Oherba" 0 0 39 70 0.570431886332806 0.0557503583549847
"2434" "lapponum x glauca?" "Oherba" 0 0 31 70 0.570431886332806 0.0557503583549847
"2435" "lapponum x glauca" "Oherba" 0 0 30 70 0.570431886332806 0.0557503583549847
"2436" "aurita x caprea" "Oherba" 0 0 7 70 0.570431886332806 0.0557503583549847
"2437" "starkeana" "Oherba" 0 0 47 70 0.570431886332806 0.0557503583549847
"2438" "hastata x phylicifolia" "Oherba" 0 0 25 70 0.570431886332806 0.0557503583549847
"2439" "lapponum x phylicifolia" "Oherba" 0 0 32 70 0.570431886332806 0.0557503583549847
"2440" "acutifolia" "Oherba" 0 0 1 70 0.570431886332806 0.0557503583549847
"2441" "bicolor" "Oherba" 0 0 8 70 0.570431886332806 0.0557503583549847
"2442" "polaris" "Oherba" 0 0 40 70 0.570431886332806 0.0557503583549847
"2443" "cinerea x myrsinifolia" "Oherba" 0 0 15 70 0.570431886332806 0.0557503583549847
"2444" "fragilis x pentandra" "Oherba" 0 0 20 70 0.570431886332806 0.0557503583549847
"2445" "elaeagnos" "Evenus" 1 0 17 26 0.464704259151561 0.0461057543879654
"2446" "appendiculata" "Evenus" 0 0 5 26 0.570431886332806 0.0557503583549847
"2447" "myrsinifolia" "Evenus" 3 0 34 26 0.339028631291965 0.0303014519404738
"2448" "foetida" "Evenus" 0 0 18 26 0.570431886332806 0.0557503583549847
"2449" "hastata" "Evenus" 2 0 24 26 0.39204081557185 0.0372687674788776
"2450" "daphnoides" "Evenus" 1 0 16 26 0.464704259151561 0.0461057543879654
"2451" "helvetica" "Evenus" 0 0 26 26 0.570431886332806 0.0557503583549847
"2452" "glaucosericea" "Evenus" 0 0 23 26 0.570431886332806 0.0557503583549847
"2453" "cinerea" "Evenus" 0 0 13 26 0.570431886332806 0.0557503583549847
"2454" "purpurea" "Evenus" 1 0 41 26 0.464704259151561 0.0461057543879654
"2455" "alba" "Evenus" 0 0 2 26 0.570431886332806 0.0557503583549847
"2456" "fragilis" "Evenus" 0 0 19 26 0.570431886332806 0.0557503583549847
"2457" "repens" "Evenus" 0 0 42 26 0.570431886332806 0.0557503583549847
"2458" "lapponum" "Evenus" 4 0 29 26 0.298645467299824 0.0249492504107501
"2459" "myrsinites" "Evenus" 0 0 35 26 0.570431886332806 0.0557503583549847
"2460" "phylicifolia" "Evenus" 0 0 38 26 0.570431886332806 0.0557503583549847
"2461" "glauca" "Evenus" 1 0 22 26 0.464704259151561 0.0461057543879654
"2462" "caprea" "Evenus" 14 13 11 26 1 0
"2463" "mielichhoferi" "Evenus" 0 0 33 26 0.570431886332806 0.0557503583549847
"2464" "waldsteiniana" "Evenus" 0 0 52 26 0.570431886332806 0.0557503583549847
"2465" "pentandra" "Evenus" 0 0 37 26 0.570431886332806 0.0557503583549847
"2466" "breviserrata" "Evenus" 0 0 10 26 0.570431886332806 0.0557503583549847
"2467" "reticulata" "Evenus" 0 0 43 26 0.570431886332806 0.0557503583549847
"2468" "retusa" "Evenus" 0 0 44 26 0.570431886332806 0.0557503583549847
"2469" "aurita" "Evenus" 3 3 6 26 1 0
"2470" "triandra" "Evenus" 0 0 48 26 0.570431886332806 0.0557503583549847
"2471" "lanata" "Evenus" 0 0 28 26 0.570431886332806 0.0557503583549847
"2472" "herbacea" "Evenus" 0 0 27 26 0.570431886332806 0.0557503583549847
"2473" "borealis" "Evenus" 0 0 9 26 0.570431886332806 0.0557503583549847
"2474" "myrtilloides" "Evenus" 0 0 36 26 0.570431886332806 0.0557503583549847
"2475" "viminalis" "Evenus" 0 0 49 26 0.570431886332806 0.0557503583549847
"2476" "glabra" "Evenus" 0 0 21 26 0.570431886332806 0.0557503583549847
"2477" "apennina" "Evenus" 0 0 4 26 0.570431886332806 0.0557503583549847
"2478" "rubens" "Evenus" 0 0 46 26 0.570431886332806 0.0557503583549847
"2479" "rosmarinifolia" "Evenus" 0 0 45 26 0.570431886332806 0.0557503583549847
"2480" "caprea x appendiculata" "Evenus" 1 1 12 26 1 0
"2481" "cinerea oleifolia" "Evenus" 0 0 14 26 0.570431886332806 0.0557503583549847
"2482" "viminalis x caprea" "Evenus" 0 0 51 26 0.570431886332806 0.0557503583549847
"2483" "viminalis x ?" "Evenus" 0 0 50 26 0.570431886332806 0.0557503583549847
"2484" "alpina?" "Evenus" 0 0 3 26 0.570431886332806 0.0557503583549847
"2485" "phylicifolia x caprea ?" "Evenus" 0 0 39 26 0.570431886332806 0.0557503583549847
"2486" "lapponum x glauca?" "Evenus" 0 0 31 26 0.570431886332806 0.0557503583549847
"2487" "lapponum x glauca" "Evenus" 0 0 30 26 0.570431886332806 0.0557503583549847
"2488" "aurita x caprea" "Evenus" 0 0 7 26 0.570431886332806 0.0557503583549847
"2489" "starkeana" "Evenus" 0 0 47 26 0.570431886332806 0.0557503583549847
"2490" "hastata x phylicifolia" "Evenus" 0 0 25 26 0.570431886332806 0.0557503583549847
"2491" "lapponum x phylicifolia" "Evenus" 0 0 32 26 0.570431886332806 0.0557503583549847
"2492" "acutifolia" "Evenus" 0 0 1 26 0.570431886332806 0.0557503583549847
"2493" "bicolor" "Evenus" 0 0 8 26 0.570431886332806 0.0557503583549847
"2494" "polaris" "Evenus" 0 0 40 26 0.570431886332806 0.0557503583549847
"2495" "cinerea x myrsinifolia" "Evenus" 0 0 15 26 0.570431886332806 0.0557503583549847
"2496" "fragilis x pentandra" "Evenus" 0 0 20 26 0.570431886332806 0.0557503583549847
"2497" "elaeagnos" "Onorve" 0 0 17 80 0.570431886332806 0.0557503583549847
"2498" "appendiculata" "Onorve" 0 0 5 80 0.570431886332806 0.0557503583549847
"2499" "myrsinifolia" "Onorve" 1 0 34 80 0.464704259151561 0.0461057543879654
"2500" "foetida" "Onorve" 0 0 18 80 0.570431886332806 0.0557503583549847
"2501" "hastata" "Onorve" 1 0 24 80 0.464704259151561 0.0461057543879654
"2502" "daphnoides" "Onorve" 0 0 16 80 0.570431886332806 0.0557503583549847
"2503" "helvetica" "Onorve" 0 0 26 80 0.570431886332806 0.0557503583549847
"2504" "glaucosericea" "Onorve" 0 0 23 80 0.570431886332806 0.0557503583549847
"2505" "cinerea" "Onorve" 0 0 13 80 0.570431886332806 0.0557503583549847
"2506" "purpurea" "Onorve" 0 0 41 80 0.570431886332806 0.0557503583549847
"2507" "alba" "Onorve" 0 0 2 80 0.570431886332806 0.0557503583549847
"2508" "fragilis" "Onorve" 0 0 19 80 0.570431886332806 0.0557503583549847
"2509" "repens" "Onorve" 0 0 42 80 0.570431886332806 0.0557503583549847
"2510" "lapponum" "Onorve" 2 0 29 80 0.39204081557185 0.0372687674788776
"2511" "myrsinites" "Onorve" 0 0 35 80 0.570431886332806 0.0557503583549847
"2512" "phylicifolia" "Onorve" 2 0 38 80 0.39204081557185 0.0372687674788776
"2513" "glauca" "Onorve" 1 0 22 80 0.464704259151561 0.0461057543879654
"2514" "caprea" "Onorve" 1 0 11 80 0.464704259151561 0.0461057543879654
"2515" "mielichhoferi" "Onorve" 0 0 33 80 0.570431886332806 0.0557503583549847
"2516" "waldsteiniana" "Onorve" 0 0 52 80 0.570431886332806 0.0557503583549847
"2517" "pentandra" "Onorve" 0 0 37 80 0.570431886332806 0.0557503583549847
"2518" "breviserrata" "Onorve" 0 0 10 80 0.570431886332806 0.0557503583549847
"2519" "reticulata" "Onorve" 0 0 43 80 0.570431886332806 0.0557503583549847
"2520" "retusa" "Onorve" 0 0 44 80 0.570431886332806 0.0557503583549847
"2521" "aurita" "Onorve" 0 0 6 80 0.570431886332806 0.0557503583549847
"2522" "triandra" "Onorve" 0 0 48 80 0.570431886332806 0.0557503583549847
"2523" "lanata" "Onorve" 1 0 28 80 0.464704259151561 0.0461057543879654
"2524" "herbacea" "Onorve" 0 0 27 80 0.570431886332806 0.0557503583549847
"2525" "borealis" "Onorve" 5 5 9 80 1 0
"2526" "myrtilloides" "Onorve" 1 0 36 80 0.464704259151561 0.0461057543879654
"2527" "viminalis" "Onorve" 0 0 49 80 0.570431886332806 0.0557503583549847
"2528" "glabra" "Onorve" 0 0 21 80 0.570431886332806 0.0557503583549847
"2529" "apennina" "Onorve" 0 0 4 80 0.570431886332806 0.0557503583549847
"2530" "rubens" "Onorve" 0 0 46 80 0.570431886332806 0.0557503583549847
"2531" "rosmarinifolia" "Onorve" 0 0 45 80 0.570431886332806 0.0557503583549847
"2532" "caprea x appendiculata" "Onorve" 0 0 12 80 0.570431886332806 0.0557503583549847
"2533" "cinerea oleifolia" "Onorve" 0 0 14 80 0.570431886332806 0.0557503583549847
"2534" "viminalis x caprea" "Onorve" 0 0 51 80 0.570431886332806 0.0557503583549847
"2535" "viminalis x ?" "Onorve" 0 0 50 80 0.570431886332806 0.0557503583549847
"2536" "alpina?" "Onorve" 0 0 3 80 0.570431886332806 0.0557503583549847
"2537" "phylicifolia x caprea ?" "Onorve" 0 0 39 80 0.570431886332806 0.0557503583549847
"2538" "lapponum x glauca?" "Onorve" 0 0 31 80 0.570431886332806 0.0557503583549847
"2539" "lapponum x glauca" "Onorve" 0 0 30 80 0.570431886332806 0.0557503583549847
"2540" "aurita x caprea" "Onorve" 0 0 7 80 0.570431886332806 0.0557503583549847
"2541" "starkeana" "Onorve" 1 0 47 80 0.464704259151561 0.0461057543879654
"2542" "hastata x phylicifolia" "Onorve" 1 0 25 80 0.464704259151561 0.0461057543879654
"2543" "lapponum x phylicifolia" "Onorve" 1 0 32 80 0.464704259151561 0.0461057543879654
"2544" "acutifolia" "Onorve" 0 0 1 80 0.570431886332806 0.0557503583549847
"2545" "bicolor" "Onorve" 0 0 8 80 0.570431886332806 0.0557503583549847
"2546" "polaris" "Onorve" 0 0 40 80 0.570431886332806 0.0557503583549847
"2547" "cinerea x myrsinifolia" "Onorve" 0 0 15 80 0.570431886332806 0.0557503583549847
"2548" "fragilis x pentandra" "Onorve" 0 0 20 80 0.570431886332806 0.0557503583549847
"2549" "elaeagnos" "Ephyli" 0 0 17 20 0.570431886332806 0.0557503583549847
"2550" "appendiculata" "Ephyli" 0 0 5 20 0.570431886332806 0.0557503583549847
"2551" "myrsinifolia" "Ephyli" 3 0 34 20 0.339028631291965 0.0303014519404738
"2552" "foetida" "Ephyli" 0 0 18 20 0.570431886332806 0.0557503583549847
"2553" "hastata" "Ephyli" 6 0 24 20 0.241187660268167 0.0176056714264529
"2554" "daphnoides" "Ephyli" 0 0 16 20 0.570431886332806 0.0557503583549847
"2555" "helvetica" "Ephyli" 0 0 26 20 0.570431886332806 0.0557503583549847
"2556" "glaucosericea" "Ephyli" 0 0 23 20 0.570431886332806 0.0557503583549847
"2557" "cinerea" "Ephyli" 0 0 13 20 0.570431886332806 0.0557503583549847
"2558" "purpurea" "Ephyli" 0 0 41 20 0.570431886332806 0.0557503583549847
"2559" "alba" "Ephyli" 0 0 2 20 0.570431886332806 0.0557503583549847
"2560" "fragilis" "Ephyli" 0 0 19 20 0.570431886332806 0.0557503583549847
"2561" "repens" "Ephyli" 0 0 42 20 0.570431886332806 0.0557503583549847
"2562" "lapponum" "Ephyli" 3 0 29 20 0.339028631291965 0.0303014519404738
"2563" "myrsinites" "Ephyli" 2 0 35 20 0.39204081557185 0.0372687674788776
"2564" "phylicifolia" "Ephyli" 8 8 38 20 1 0
"2565" "glauca" "Ephyli" 2 0 22 20 0.39204081557185 0.0372687674788776
"2566" "caprea" "Ephyli" 0 0 11 20 0.570431886332806 0.0557503583549847
"2567" "mielichhoferi" "Ephyli" 0 0 33 20 0.570431886332806 0.0557503583549847
"2568" "waldsteiniana" "Ephyli" 0 0 52 20 0.570431886332806 0.0557503583549847
"2569" "pentandra" "Ephyli" 0 0 37 20 0.570431886332806 0.0557503583549847
"2570" "breviserrata" "Ephyli" 0 0 10 20 0.570431886332806 0.0557503583549847
"2571" "reticulata" "Ephyli" 0 0 43 20 0.570431886332806 0.0557503583549847
"2572" "retusa" "Ephyli" 0 0 44 20 0.570431886332806 0.0557503583549847
"2573" "aurita" "Ephyli" 0 0 6 20 0.570431886332806 0.0557503583549847
"2574" "triandra" "Ephyli" 0 0 48 20 0.570431886332806 0.0557503583549847
"2575" "lanata" "Ephyli" 3 0 28 20 0.339028631291965 0.0303014519404738
"2576" "herbacea" "Ephyli" 0 0 27 20 0.570431886332806 0.0557503583549847
"2577" "borealis" "Ephyli" 1 0 9 20 0.464704259151561 0.0461057543879654
"2578" "myrtilloides" "Ephyli" 0 0 36 20 0.570431886332806 0.0557503583549847
"2579" "viminalis" "Ephyli" 0 0 49 20 0.570431886332806 0.0557503583549847
"2580" "glabra" "Ephyli" 0 0 21 20 0.570431886332806 0.0557503583549847
"2581" "apennina" "Ephyli" 0 0 4 20 0.570431886332806 0.0557503583549847
"2582" "rubens" "Ephyli" 0 0 46 20 0.570431886332806 0.0557503583549847
"2583" "rosmarinifolia" "Ephyli" 0 0 45 20 0.570431886332806 0.0557503583549847
"2584" "caprea x appendiculata" "Ephyli" 0 0 12 20 0.570431886332806 0.0557503583549847
"2585" "cinerea oleifolia" "Ephyli" 0 0 14 20 0.570431886332806 0.0557503583549847
"2586" "viminalis x caprea" "Ephyli" 0 0 51 20 0.570431886332806 0.0557503583549847
"2587" "viminalis x ?" "Ephyli" 0 0 50 20 0.570431886332806 0.0557503583549847
"2588" "alpina?" "Ephyli" 0 0 3 20 0.570431886332806 0.0557503583549847
"2589" "phylicifolia x caprea ?" "Ephyli" 0 0 39 20 0.570431886332806 0.0557503583549847
"2590" "lapponum x glauca?" "Ephyli" 0 0 31 20 0.570431886332806 0.0557503583549847
"2591" "lapponum x glauca" "Ephyli" 0 0 30 20 0.570431886332806 0.0557503583549847
"2592" "aurita x caprea" "Ephyli" 0 0 7 20 0.570431886332806 0.0557503583549847
"2593" "starkeana" "Ephyli" 0 0 47 20 0.570431886332806 0.0557503583549847
"2594" "hastata x phylicifolia" "Ephyli" 0 0 25 20 0.570431886332806 0.0557503583549847
"2595" "lapponum x phylicifolia" "Ephyli" 0 0 32 20 0.570431886332806 0.0557503583549847
"2596" "acutifolia" "Ephyli" 0 0 1 20 0.570431886332806 0.0557503583549847
"2597" "bicolor" "Ephyli" 0 0 8 20 0.570431886332806 0.0557503583549847
"2598" "polaris" "Ephyli" 0 0 40 20 0.570431886332806 0.0557503583549847
"2599" "cinerea x myrsinifolia" "Ephyli" 0 0 15 20 0.570431886332806 0.0557503583549847
"2600" "fragilis x pentandra" "Ephyli" 0 0 20 20 0.570431886332806 0.0557503583549847
"2601" "elaeagnos" "Ospeit" 0 0 17 90 0.570431886332806 0.0557503583549847
"2602" "appendiculata" "Ospeit" 0 0 5 90 0.570431886332806 0.0557503583549847
"2603" "myrsinifolia" "Ospeit" 0 0 34 90 0.570431886332806 0.0557503583549847
"2604" "foetida" "Ospeit" 0 0 18 90 0.570431886332806 0.0557503583549847
"2605" "hastata" "Ospeit" 2 0 24 90 0.39204081557185 0.0372687674788776
"2606" "daphnoides" "Ospeit" 0 0 16 90 0.570431886332806 0.0557503583549847
"2607" "helvetica" "Ospeit" 0 0 26 90 0.570431886332806 0.0557503583549847
"2608" "glaucosericea" "Ospeit" 0 0 23 90 0.570431886332806 0.0557503583549847
"2609" "cinerea" "Ospeit" 0 0 13 90 0.570431886332806 0.0557503583549847
"2610" "purpurea" "Ospeit" 0 0 41 90 0.570431886332806 0.0557503583549847
"2611" "alba" "Ospeit" 0 0 2 90 0.570431886332806 0.0557503583549847
"2612" "fragilis" "Ospeit" 0 0 19 90 0.570431886332806 0.0557503583549847
"2613" "repens" "Ospeit" 0 0 42 90 0.570431886332806 0.0557503583549847
"2614" "lapponum" "Ospeit" 2 0 29 90 0.39204081557185 0.0372687674788776
"2615" "myrsinites" "Ospeit" 3 3 35 90 1 0
"2616" "phylicifolia" "Ospeit" 0 0 38 90 0.570431886332806 0.0557503583549847
"2617" "glauca" "Ospeit" 2 0 22 90 0.39204081557185 0.0372687674788776
"2618" "caprea" "Ospeit" 0 0 11 90 0.570431886332806 0.0557503583549847
"2619" "mielichhoferi" "Ospeit" 0 0 33 90 0.570431886332806 0.0557503583549847
"2620" "waldsteiniana" "Ospeit" 0 0 52 90 0.570431886332806 0.0557503583549847
"2621" "pentandra" "Ospeit" 0 0 37 90 0.570431886332806 0.0557503583549847
"2622" "breviserrata" "Ospeit" 0 0 10 90 0.570431886332806 0.0557503583549847
"2623" "reticulata" "Ospeit" 2 0 43 90 0.39204081557185 0.0372687674788776
"2624" "retusa" "Ospeit" 0 0 44 90 0.570431886332806 0.0557503583549847
"2625" "aurita" "Ospeit" 0 0 6 90 0.570431886332806 0.0557503583549847
"2626" "triandra" "Ospeit" 0 0 48 90 0.570431886332806 0.0557503583549847
"2627" "lanata" "Ospeit" 1 0 28 90 0.464704259151561 0.0461057543879654
"2628" "herbacea" "Ospeit" 0 0 27 90 0.570431886332806 0.0557503583549847
"2629" "borealis" "Ospeit" 0 0 9 90 0.570431886332806 0.0557503583549847
"2630" "myrtilloides" "Ospeit" 0 0 36 90 0.570431886332806 0.0557503583549847
"2631" "viminalis" "Ospeit" 0 0 49 90 0.570431886332806 0.0557503583549847
"2632" "glabra" "Ospeit" 0 0 21 90 0.570431886332806 0.0557503583549847
"2633" "apennina" "Ospeit" 0 0 4 90 0.570431886332806 0.0557503583549847
"2634" "rubens" "Ospeit" 0 0 46 90 0.570431886332806 0.0557503583549847
"2635" "rosmarinifolia" "Ospeit" 0 0 45 90 0.570431886332806 0.0557503583549847
"2636" "caprea x appendiculata" "Ospeit" 0 0 12 90 0.570431886332806 0.0557503583549847
"2637" "cinerea oleifolia" "Ospeit" 0 0 14 90 0.570431886332806 0.0557503583549847
"2638" "viminalis x caprea" "Ospeit" 0 0 51 90 0.570431886332806 0.0557503583549847
"2639" "viminalis x ?" "Ospeit" 0 0 50 90 0.570431886332806 0.0557503583549847
"2640" "alpina?" "Ospeit" 0 0 3 90 0.570431886332806 0.0557503583549847
"2641" "phylicifolia x caprea ?" "Ospeit" 0 0 39 90 0.570431886332806 0.0557503583549847
"2642" "lapponum x glauca?" "Ospeit" 0 0 31 90 0.570431886332806 0.0557503583549847
"2643" "lapponum x glauca" "Ospeit" 0 0 30 90 0.570431886332806 0.0557503583549847
"2644" "aurita x caprea" "Ospeit" 0 0 7 90 0.570431886332806 0.0557503583549847
